,url,post_name,year,make_mod,make,mod,price,location,vin,condition,drive,fuel,odometer,paint,title,transmission,type,size,cylinders,city_mpg,hwy_mpg,comb_mpg,description,imgurl
239,https://seattle.craigslist.org/see/cto/d/seattle-2011-nissan-altima-25/6870251581.html,2011 Nissan Altima 2.5 S,2011,nissan altima 2.5 s,nissan,altima,5950, Seattle ,1N4AL2AP9BN516436,good,fwd,gas,95000,green,clean,automatic,sedan,mid-size,4 cylinders,23,31,26,"Love this car but selling it to downsize to a smaller one. Plenty of compliments on the unique green color that looks great. Drives great and well built. It’s a smooth ride and the turbo engine is peppy. Must see. Well maintained. Regular maintenance always performed with records provided. Never any major repairs, never any hassles. No accidents. A couple of scratches but excellent condition overall. Very clean interior. Non-smoker. Title in hand, No personal checks. All certified checks or money orders to be verified prior to transfer of title. Take a look. You won’t be disappointed.    ",https://images.craigslist.org/01313_kFw7EcIbJSU_600x450.jpg
240,https://seattle.craigslist.org/skc/cto/d/seattle-2009-cadillac-cts4-awd/6870256180.html,2009 Cadillac CTS4  AWD,2009,cadillac cts,cadillac,cts,8500, South Seattle ,1G6DG577X90135614,excellent,4wd,gas,116000,red,clean,automatic,sedan,,6 cylinders,17,26,20,"Ive had this car for several years and have loved it. Always kept in the garage. Has traction control with all wheel drive, makes it really fun to drive! Not your grandparents Caddy! Has more options than I can list, but here are a few: AWD, traction control, carbon fiber trim, Bose audio system, black (Ebony) leather, XM radio, OnStar, Rear view mirror auto dim, compass, Steering wheel audio controls, Passenger Front Airbags, Side Airbags, Front and Rear Side Curtain Airbags, Occupant Sensor.... and the exterior color, so rare. Title says burgandy, but it looks different in different situations. Must see to appreciate. like a dark metallic purple. Got to love Cadillac colors! Transmission is great to. 3 modes: Regular automatic, Sport mode, and Manual. Sport mode learns your driving style and adapts. Did I mention how fun this is to drive?! Corners like a dream to.\I have most of the service receipts, all oil changes on time and full synthetic. Great tires with lots of life left on them. Leather conditioned ever year in the spring, just got done this month. Comes with 2 keys and 2 key fobs. Any questions, feel free to ask. Call, Text, Email are all fine.\The bad: Crack on windshield, passenger side. Needs front break rotors. has pulsation when breaking. No car is perfect.\\**CLEAN TITLE - IN HAND**\\Bring cash and take it home today!\If you prefer, I am willing to go to the bank and/or licensing office with you as well.\\\Year : 2009	\Make : Cadillac	\Model : CTS	4\Trim : 4dr Sdn AWD	\Mileage : 116,000\Transmission : 6 Speed Automatic. 3 Modes (Auto/Sport/Manual)	\Exterior Color : Burgandy	\Interior : Ebony ""Black"" Leather W/Carbon Fiber Trim\Series : 4dr Sedan AWD	\Engine : V6 3.6L\\All pictures are of actual car, this month. No stock or old photos.\\\Call, Text, Email is all ok    ",https://images.craigslist.org/01515_6FybSvcrXSk_600x450.jpg
241,https://seattle.craigslist.org/see/cto/d/seattle-2011-nissan-altima-25/6870251581.html,2011 Nissan Altima 2.5 S,2011,nissan altima 2.5 s,nissan,altima,5950, Seattle ,1N4AL2AP9BN516436,good,fwd,gas,95000,green,clean,automatic,sedan,mid-size,4 cylinders,23,31,26,"Love this car but selling it to downsize to a smaller one. Plenty of compliments on the unique green color that looks great. Drives great and well built. It’s a smooth ride and the turbo engine is peppy. Must see. Well maintained. Regular maintenance always performed with records provided. Never any major repairs, never any hassles. No accidents. A couple of scratches but excellent condition overall. Very clean interior. Non-smoker. Title in hand, No personal checks. All certified checks or money orders to be verified prior to transfer of title. Take a look. You won’t be disappointed.    ",https://images.craigslist.org/01313_kFw7EcIbJSU_600x450.jpg
242,https://seattle.craigslist.org/est/cto/d/sammamish-2016-nissan-leaf-nissan-leaf/6870235056.html,2016 Nissan LEAF/nissan leaf,2016,nissan leaf,nissan,leaf,14200, Sammamish ,,excellent,fwd,electric,16916,black,clean,automatic,hatchback,compact,4 cylinders,126,101,114,**REDUCED PRICE**\Nissan LEAF S 2016. Single owner. Clean title. Used for local city commute only. \15k Servicing done. New Tires from Costco 3 weeks ago. \Key-less entry and start. Backup camera. Heated front seats. No pets\\Serious and direct buyers only. No third party trades.\\\nissan leaf  Nissan Leaf Chevrolet Bolt BMW i3\\\\,https://images.craigslist.org/00L0L_eNSDn16IxmZ_600x450.jpg
243,https://seattle.craigslist.org/est/cto/d/kirkland-2010-audi-a5-20-turbo-quattro/6870234114.html,2010 Audi A5 2.0 Turbo Quattro,2010,audi a5,audi,a5,10200, Kirkland ,,excellent,4wd,gas,98000,black,clean,automatic,coupe,,4 cylinders,23,30,26,"2010 Audi A5 all wheel drive, automatic transmission with 2.0 engine and turbo. very good condition inside out.\\Clean Carfax and no accident.Body is dent free. Interior is clean and all the options work.Maintenance have been done regularly. It runs and drives great with excellent handling in all the weather conditions with all wheel drive.\\New battery, alignment, break service, air filter, spark plug, cabin filter done in 2018, maintenance records are available. tabs good till 2020. \Please text me at  show contact info\ if you are interested.    ",https://images.craigslist.org/00r0r_gbpMYc03Yrr_600x450.jpg
244,https://seattle.craigslist.org/see/cto/d/seattle-newer-2014-kia-rio-ex-hatchback/6870131270.html,Newer 2014 Kia Rio EX Hatchback Automatic In Great Shape. Only 102K,2014,kia rio ex hatchback,kia,rio,6900, Seattle Green Lake area ,KNADN5A37E6323066,excellent,fwd,gas,102788,red,clean,automatic,hatchback,mid-size,4 cylinders,27,36,31,"Rare second owner 2014 Kia Rio EX hatchback Automatic. It has only 102K and well kept. All power options work great and super clean interior. Power door locks, Bluetooth and ECO mode to save on fuel. It's four doors and super specious little car. All service up to date and very reliable sporty looking car. Clean WA Title. \\Please call or text  show contact info\",https://images.craigslist.org/01212_crQxvzvCKmf_600x450.jpg
245,https://seattle.craigslist.org/est/cto/d/kirkland-panoramic-roof-hyundai-tuscon/6870118921.html,PANORAMIC ROOF Hyundai Tuscon,2010,hyundai tuscon awd limited,hyundai,tuscon,8000, Kirkland ,KM8JUCACXAU024802,excellent,4wd,gas,120000,silver,clean,automatic,SUV,mid-size,4 cylinders,,,,"Panoramic All Glass Roof.  We love it.\Mileage: 120,000\Body Style: Limited\Exterior Color: Diamond Silver Metallic\Interior Color: Black Leather\Fuel Economy: City 21/Hwy 30/Comb 25 MPG\Engine: 4-Cylinder\Fuel Type: Gasoline\Transmission: 6-Speed Shiftable Automatic\Drive Type: All wheel drive\Doors: Four Door\Sunroof:  Full Glass Top\\We've had zero trouble with this car except a couple of nails in the tires.  It has new tires and a year old battery.  We love it and the full length Panorama Glass Roof is GREAT!\\Half the miles are here to Portland and back.  We have a different car for around-town.    ",https://images.craigslist.org/00T0T_kc9czv4G9bK_600x450.jpg
246,https://seattle.craigslist.org/tac/cto/d/dupont-2012-subaru-outback-36r-limited/6870005451.html,2012 Subaru Outback 3.6R Limited,2012,subaru outback 3.6r limited,subaru,outback,11000, Dupont WA ,4S4BRDKC5C2200678,excellent,4wd,gas,123000,red,clean,automatic,SUV,mid-size,6 cylinders,21,28,24,"Priced to sell quickly! Interior freshly detailed and looking great! Very nice condition overall. We are the original owners. No smoking in the car ever. Bought new September 2011. Well maintained with regular oil changes mostly at Subaru dealer. \\The Subaru Outback 3.6R Limited is the top of the line model and included nearly all available options. \\Famous Subaru Symmetrical All Wheel Drive (active all the time). \Harman-Kardon premium stereo with iPod control, AUX input and Bluetooth (hands free and audio). \Dual-zone climate control. \Leather seats heated in front. \Power adjustable driver and front passenger seats. \Power windows and door locks. \Cabin air filter. \All weather floor mats. \Power moon roof. \Backup camera in mirror. \Privacy tinted glass. \Powerful flat 6 cylinder engine (around 260 HP). We are averaging about 23 MPG and just under 28 on pure highway driving.\\Fairly new M&S tires with great tread. Extras include cargo mat and side nets, rear bumper cover, Subaru upgraded rear stabilizer bar for more stable ride. Drives great and handles rain and snow flawlessly! Handles well on those forest roads and muddy dirt roads, too. High safety ratings.\\Never in an accident. One front fender was dented in a parking lot and was fully repaired at certified body shop.  There is one small tear/hole in the driver's seat bottom leather.\\Vehicle History report available!  Ask for the link.    ",https://images.craigslist.org/00H0H_kjukvtchCyV_600x450.jpg
247,https://seattle.craigslist.org/oly/cto/d/tenino-2007-ford-escape-4x4-6/6869959051.html,2007 Ford Escape 4x4 V-6,2007,ford escape xlt,ford,escape,4200, Tenino ,1FMCU93127KA24739,good,4wd,gas,142104,white,clean,automatic,SUV,mid-size,6 cylinders,20,24,21,"This is a great little car that is dependable and runs and drives great.  It has a few little dings as shown in the pictures, and a small crack in the windshield.  The tires are about a year old and have good tread, and an active warranty with Discount Tires.  Four wheel drive works great and the car is overall mechanically sound.  Brand new brakes front and back, with rear disc brakes.  It has a peppy 3.0 V-6 with 142,000 miles and has been well maintained.  Interior is in OK condition with some stains and a small hole in the passenger seat.  A/C works good.  Frame mounted trailer hitch.  Clean title.  I'm selling this for my daughter so I don't know too much else about the car.  For more information, please call, text or email Mike.  $4,200 or best offer.  Cash only please. Sick of the scammers!  ☺ Thanks!    ",https://images.craigslist.org/01717_4zm3ytzgAVf_600x450.jpg
248,https://seattle.craigslist.org/see/cto/d/seattle-2007-ford-taurusclean-title/6869825231.html,2007 Ford Taurus***Clean title***,2007,ford taurus,ford,taurus,2800, Seattle ,,excellent,fwd,gas,138000,,clean,automatic,sedan,full-size,6 cylinders,18,25,20,"2007 Ford Taurus \Automatic transmission \138,000 miles \Clean title \Runs and drives grate \Please call or text me anytime at \show contact info\\Albert \Thanks for reading my ad!\\Keywords: Honda, Toyota, Nissan, Mazda, Mitsubishi, Kia, Hyundai, Chrysler, Subaru    ",https://images.craigslist.org/00E0E_c3mNAMcyilf_600x450.jpg
249,https://seattle.craigslist.org/est/cto/d/bellevue-mazda-6/6869817751.html,Mazda 6,2015,mazda 6,mazda,6,14000, google map ,,like new,fwd,gas,60102,grey,clean,automatic,sedan,full-size,4 cylinders,26,37,30,"Great condition Mazda 6 2015 touring plus. Amazing performance and very low cost of ownership. Robust safety features including smart city automatic braking system. Just serviced 100 miles ago. Needs nothing.  Good tires. Blind spot monitoring plus car and pedestrian warning system while reversing, auto smart braking system etc.    ",https://images.craigslist.org/00J0J_dzdiKT50oo1_600x450.jpg
250,https://seattle.craigslist.org/tac/cto/d/university-place-2007-toyota-prius/6869772629.html,2007 Toyota Prius,2007,2007 toyota prius,2007,toyota,8000, university place ,JTDKB20U873255652,excellent,fwd,gas,118000,red,clean,automatic,sedan,mid-size,4 cylinders,,,,"Not a touring model, only one owner, just was detailed and looks beautiful, New regular tires, new studded snow tires with Toyota rims, new front Toyota breaks, weather tech cargo hold mat, radio with CD, new battery was replaced before 100,00 due to a bad cell, no major car accidents just minor dents here and their that are fixed, all service work done at Titus Will Toyota in Tacoma. Excellent gas mileage over 50 MPG, cruise control, electric windows, backup camera, automatic, cash only offers no trades or payments    ",https://images.craigslist.org/00R0R_33qD3C5l7VA_600x450.jpg
251,https://seattle.craigslist.org/see/cto/d/seattle-2007-nissan-altima-25/6869708916.html,2007 Nissan Altima 2.5 S,2007,nissan altima,nissan,altima,5000, Seattle ,1N4AL21E27C155505,excellent,fwd,gas,137616,silver,clean,automatic,sedan,compact,4 cylinders,23,31,26,"2007 Nissan Altima 2.5 S for sale\\- 4-Door Sedan\- Keyless Start (Push to Start)\- Silver Exterior\- Black Interior\- 2 Keys\- 2nd Owner\- Clean Title\- 137, 616 miles\- Passenger Airbag\- Power Lock\- Power Window\- Power Steering\- Rear Window Defogger\- Air Condition\- Cruise Control\- Title Steering Column\- AM/FM Stereo\- Driver Airbag\- Front Side Airbag with Head Protection\- CD Player\- Power Adjustable Exterior Mirror\- Automatic Transmission\- Trip Computer\- First Row Bucket Seat\- Side Airbags\- Rear Bench Seat\- New Tires\- New Battery\\Great car! Nothing wrong with it (passed all inspections). Please text or call if you have any questions or inquiries.\",https://images.craigslist.org/00T0T_4cYSWzyVed5_600x450.jpg
252,https://seattle.craigslist.org/skc/cto/d/kent-chrysler-aspen-limited-2007/6869679707.html,"Chrysler Aspen Limited 2007, original owner",2007,chrysler aspen,chrysler,aspen,7777, Covington ,1A8HW58297F510030,good,4wd,gas,136640,white,clean,automatic,SUV,full-size,8 cylinders,13,19,15,"I am the original owner, clean title. \New tires, purchased and installed on April 17, 2019. I will add more images soon. \7 passenger\Color: Cool Vanilla\Mileage: 135,640\Exterior Color: Cool Vanilla\Interior Color: Light Gray\Drive Type: 4WD\Transmission: Automatic\Body Style: SUV\Engine: 8 Cyl 5.7 L\Fuel: Gasoline\MPG City/Hwy	13/18    ",https://images.craigslist.org/00b0b_ihIuPPrey7N_600x450.jpg
253,https://seattle.craigslist.org/see/cto/d/kent-2009-mazda-mazda3/6869652474.html,2009 Mazda MAZDA3,2009,mazda3,mazda3,,6900, google map ,,excellent,,gas,85000,,clean,automatic,sedan,,,,,,"6 MONTH WARRANTY INCLUDED!!!\\No problems whatsoever. Runs and drives very smooth! \\- Clean title -\\• Only has 85K original miles! \• Has power windows, power door locks etc. • Great gas saver.\\Runs Excellent, tires at 85 percent tread, Auto transmission, Cold A/C and Warm heater.  \\$6900    ",https://images.craigslist.org/00F0F_1bkuYw06ox9_600x450.jpg
254,https://seattle.craigslist.org/skc/cto/d/federal-way-mercedes-benz-s/6869645063.html,Mercedes Benz s500 2006,2006,mercedes benz s500,mercedes,benz,9000, Federal way ,,like new,fwd,gas,77000,silver,clean,automatic,sedan,full-size,8 cylinders,,,,"Low miles sports edition with spoiler after market tail lights on 20’s \\      9,000or best offer    ",https://images.craigslist.org/01212_lydTmfyTUfl_600x450.jpg
255,https://seattle.craigslist.org/see/cto/d/seattle-2008-nissan-altima-25s-sedan-4d/6869608274.html,2008 Nissan Altima 2.5S Sedan 4D,2008,nissan altima,nissan,altima,6500, Seattle ,,good,fwd,gas,60500,black,clean,automatic,sedan,full-size,4 cylinders,23,31,26,"My wife and I have just relocated from California to Seattle and found that it’s inconvenient to keep two cars in the city. So my wife is selling her 2008 Nissan Altima 2.5S Sedan 4D. She is the second owner and purchased this car when she was a student in Southern California. The previous owner was from San Diego, had it for 3 years, and took very good care of it. The car was mostly in driven Southern California (only last year in the slightly wetter Bay Area).\\The car is in very good condition, has a clean title and very low mileage – only 60k miles (she doesn’t drive much). It has been well maintained. We almost always go to local Nissan dealers for maintenance and have a full record of maintenance history. The most recent multi-point check report from San Jose Nissan dealer is attached, which shows most of the components are in excellent condition. The only small problem is the vehicle information display under the speedo is not working. This display only shows stuff like outside temperature and does not affect the driving experience.\The tires are like new – only 10k miles on them.\\We would like to sell the car as is. Obviously, it needs a Washington license and the title needs to transfer from California to Washington.\\The car has the standard package as a 2008 Nissan Altima 2.5S Sedan 4D, including:\•	4-Cyl, 2.5 Liter\•	Automatic, CVT\•	FWD\•	ABS (4-Wheel)\•	Power Steering, Tilt Wheel\•	AM/FM Stereo\•	CD/MP3 (Single Disc)\•	Keyless Entry\•	Air Conditioning\•	Power Windows\•	Power Door Locks\•	Cruise Control\•	Dual Air Bags\•	Side Air Bags\•	F&R Head Curtain Air Bags\•	Steel Wheels    ",https://images.craigslist.org/00d0d_eTeKvFtAf7X_600x450.jpg
256,https://seattle.craigslist.org/skc/cto/d/auburn-2009-lincoln-mkx-pristine/6869548253.html,2009 Lincoln MKX Pristine Condition!!,2009,lincoln mkx,lincoln,mkx,9995, google map ,,excellent,,gas,107000,white,clean,automatic,SUV,mid-size,,17,24,19,"Well Apportioned Offering Sure to Delight!!\\ALL the standard AND FULLY Functioning equipment features and benefits with none of the hassle of deferred maintenance.\\New Firestone Destination Tires less than 5K miles on 70K Mile tires. From Firestone Tire, Full road hazard warranty on tires.\\Lifetime alignment from Firestone as well. \\Front end has been redone, All Rubber bushing, Ball Joints etc. Including 1 axle (Passenger side).\\10K mile fully synthetic ""Purple Oil"" Changes\\New Wipers (nicest I have ever bought)\\I have a Brown Bear Car wash with about 4 months left on it that I will leave and not cancel unless you beat me up on the price. \\This rig is priced at the upper end of PP resale due to its immaculate condition, maintenance and up to snuff ready to go, bring the white glove (just detailed professionally in/out and engine).\\Nobody believes me when I tell them this thing is 10 years old. Come see why Lincoln and not just Ford... Heated seats? we got 'em.....and A/C in the seats as well!!\\See PIC from Original MSRP For full list of Features and Benefits\\\Keywords: SUV, AWD, Lincoln, Ford, 5 Passenger, Cargo Room, Lots of Space, Condition, Leather, A/C, Low Miles, New Tires, Reliable, Keyless Entry,    ",https://images.craigslist.org/00s0s_eBtXnk3SPGI_600x450.jpg
257,https://seattle.craigslist.org/est/cto/d/kirkland-2008-bmw-x5-48i-in-excellent/6869386319.html,2008 BMW X5 4.8i IN EXCELLENT CONDITION - $12900 OBO,2008,bmw x5 4.8i,bmw,x5,12900, Kirkland WA ,5UXFE83558L167738,excellent,4wd,gas,97789,white,clean,automatic,SUV,,8 cylinders,15,21,18,"Selling my 2008 X5 BMW 4.8i.  Vehicle has 97789 miles on it.  I have owned it for 6 years now and loved it.  Car has been regularly serviced and maintained.  It has been garaged the entire time I have had it.  It's fully loaded with panoramic roof, snow package (including built in ski bag), technology package (Nav, SatRadio, etc), premium package, running boards, front and rear parking sensors, heated front seats and steering wheel.  The car is in fantastic shape and is truly hard to let go of.  It's got the V8 4.8 liter (350HP) engine that makes it so much fun to drive especially here in Washington through the mountains/snow etc.  I am selling with the roofrack I have which can put 4 snowboards or 6 pairs of ski's on the roof.  \\I have run a full Carfax on it right before posting this.  I can provide it upon request.    ",https://images.craigslist.org/00d0d_i7JgplcIVvC_600x450.jpg
258,https://seattle.craigslist.org/see/cto/d/seattle-2015-audi-a3-50k-miles-and-75k/6869349934.html,2015 Audi A3 - 50k miles and 75k mile warranty included!,2015,audi a3,audi,a3,13990, Seattle WA ,WAUACGFF3F1003023,excellent,fwd,gas,51000,black,clean,automatic,sedan,compact,4 cylinders,24,33,27,"Selling my 2015 Audi A3 with less than 50k Miles. Clean title. I purchased this from Larson in Tacoma in August 2017 with just 37k miles to commute to work primarily, but I'm interested in upgrading to an SUV, so I'm taking offers on this beautiful car. I had purchased a 75k Mile Warranty for the Powertrain, which is effective until 8/6/2023, so that will be included as well. Coolant recently changed as well. All paperwork/receipts available for transparency. \\Vehicle engine: 1.8L L4 DOHC 16V\\KBB Value Estimate: $14,468 (Good Condition) - see screenshot image    ",https://images.craigslist.org/00303_fy9NJKv9SaK_600x450.jpg
259,https://seattle.craigslist.org/oly/cto/d/olympia-2013-hyundai-elantra-gt/6869323370.html,2013 Hyundai Elantra GT,2013,elantra gt,elantra,gt,7900, Olympia ,KMHD35LE2DUO40202,excellent,fwd,gas,92435,red,clean,automatic,hatchback,compact,4 cylinders,,,,"One Owner, Always Garaged, Excellent Condition, Runs Perfect, Michelin Tires, Regular Oil Changes, 26 City/37 Highway miles per gallon\\Type: Used\Trim: GT\Bodystyle: Sedan\Transmission: automatic\Drive: FWD\Engine: 1.8L 4-Cylinder DOHC 16V Dual CVVT PZEV\Fuel Type: Regular Gasoline\Exterior Color: Red\Interior Color: Tan\Seats: 5    ",https://images.craigslist.org/00V0V_1kC2epqOF2k_600x450.jpg
260,https://seattle.craigslist.org/see/cto/d/bellevue-nissan-rogue-2014-excellent/6869255506.html,"Nissan Rogue, 2014 excellent condition",2014,nissan rogue,nissan,rogue,12350, Bellevue ,,excellent,4wd,gas,60000,,clean,automatic,SUV,,,25,32,28,"ALL WHEEL DRIVE, LOCAL, 1 OWNER, BACK-UP CAMERA, ALLOY WHEELS, POWER DRIVERS SEAT, Clean title.\This is a very nice, beautiful gold color, very well maintained, 1 owner, 2014 Nissan Rogue All Wheel Drive with just 60k original, new brakes, recent tires, Nicely equipped with back-up camera, power drivers seat, alloy wheels, power windows locks and mirrors, cruise control, air conditioning, CD, hands-free.\\Do not solicit for service or business.    ",https://images.craigslist.org/00u0u_1jQRc7VaJBn_600x450.jpg
261,https://seattle.craigslist.org/est/cto/d/redmond-2011-bmw-328i-awd-sedan-328xi/6869228535.html,2011 BMW 328i AWD sedan (328xi),2011,bmw 3 series 328i,bmw,3,10800, Redmond WA ,WBAPK7C59BA464178,good,4wd,gas,98000,black,clean,automatic,sedan,compact,6 cylinders,,,,"2011 BMW 328xi xDrive all-wheel-drive sedan (3 series, E90), well maintained, no accidents, black with black leather interior. Full complement of safety features including side curtain airbags, traction control/ASR, etc. Final year of the naturally aspirated inline 6-cylinder engine. This car has been gently driven during my ownership, and has been very reliable. My only reason for selling is that I have decided to buy an electric vehicle. \\- Clean title, no accidents\- 3.0 liter 6-cylinder engine producing 231 HP, 200 lb-ft torque\- 6-speed automatic\- Premium package\- Cold weather package (heated seats and steering wheel)\- Leather seats\- Sunroof/moonroof\- Dark tinted windows\- Bluetooth\- Power adjustable front seats with driver's seat memory\- Auto-sense windshield wipers\- Headlight washers\- Auto-dimming mirror with digital compass and universal garage opener\- Automatic dual-zone climate control\- Michelin Pilot Super Sport tires (not run-flats) \- AWD system does amazingly well in snow, ice, and wet conditions, comparable to our Subaru Outback. \- Illuminated entry - lights under the door handles turn on when the car is unlocked\\Bonus! Includes extended total coverage (""Total Exclusionary"") warranty from 1st U.S. AutoProtect until September 2022 or odometer reading of 154,332 miles, whichever comes first ($3,600 value).\\NOTE: The wheels in the first few pictures are not included with the car. The actual wheels (factory alloys) are pictured in the slightly darker photos.    ",https://images.craigslist.org/00e0e_lWhkZns9ewq_600x450.jpg
262,https://seattle.craigslist.org/est/cto/d/bellevue-2008-cadillac-sts-black-black/6869093975.html,2008 Cadillac STS Black/ Black,2008,cadillac sts,cadillac,sts,5000, Bellevue ,,excellent,rwd,gas,140000,black,clean,automatic,sedan,full-size,6 cylinders,17,26,20,"We bought this car brand new and always had it serviced at the dealership. Made many trips to Oregon. We never had any problems or issues. Has black leather interior, heated and air conditioned seats, heated rear seats, sunroof, new spark plugs and good tires. Most miles are highway.    ",https://images.craigslist.org/01616_27Kwub4cBqD_600x450.jpg
263,https://seattle.craigslist.org/tac/cto/d/tacoma-nissan-altima/6869075475.html,Nissan Altima,2014,nissan 2.5 s altima,nissan,2.5,12000, TACOMA ,1N4AL3AP9EN254265,like new,fwd,gas,52138,black,clean,automatic,sedan,full-size,,,,,"Excellent condition\One owner\Clean title\No Accidents\New tires, all 4 ( changed in November)\Brake fluid just replaced, new rear brakes.\Oil filter changed\Receipts available. All maintenance done at Nissan dealership. \Bluetooth \AUX\",https://images.craigslist.org/01515_2aU06PX5fjy_600x450.jpg
264,https://seattle.craigslist.org/skc/cto/d/federal-way-2014-subaru-forester-25i/6869018480.html,2014 Subaru Forester 2.5i Touring AWD,2014,subaru forester,subaru,forester,13995, Kent ,JF2SJAMC2EH415704,excellent,4wd,gas,118000,black,clean,automatic,SUV,mid-size,4 cylinders,24,31,27,"Up for sale, my 2014 Subaru Forester 2.5i Touring with 118k Miles  CLEAN title!\Touring is the top of the line model with all the extras Subaru offers. \This car is in excellent condition interior as well as exterior. Drives fantastic. No accidents and no damage history. New spark plugs, brakes, and filters. No smoke, no pets. Private seller.\Contact me with your name and phone number! Add is up til is not sold.\",https://images.craigslist.org/00Y0Y_bEvbM2EODaZ_600x450.jpg
265,https://seattle.craigslist.org/est/cto/d/bellevue-2014-toyota-camry-se-clean/6868980240.html,"2014 Toyota Camry SE, Clean Title, Single Owner, Low Miles",2014,toyota camry se,toyota,camry,14500, Bellevue ,4T1BF1FK8EU374163,good,fwd,gas,25200,grey,clean,automatic,sedan,full-size,,25,34,28,"NOTE: Latest service completed on 04/19/2019, see image for VEHICLE INSPECTION record.\Also see image for vehicle history from VINCheck.info.\\Bought it from Michael's Toyota of Bellevue as new in June 2014, selling it as I bought a mini van. Text me @  show contact info\ for inspection / test drive.\\Style: SE Sedan 4D\Color: Cosmic Gray\Condition: Good\Miles: 25200\\Fuel Economy: City 25/Hwy 35/Comb 28 MPG\Transmission: Auto, 6-spd\Engine: 4-Cyl, 2.5L\\- Sports Suspension\- ABS (4-wheels)\- Traction Control\- Stability Control\- Anti-Theft System\- Keyless Entry\- AC\- Power Windows\- Power door locks\- Cruise control\- AM/FM/ Stereo\- CD/MP3\- Bluetooth Wireless\- Backup CAMERA\- Dual Air Bags\- Power Seat\\VIN: 4T1BF1FK8EU374163\\Similar to this: http://www.michaelsautomotivegroup.com/used-inventory/detail/Used-2014-Toyota-Camry-4dr-Sdn-I4-Auto-SE/347/4T1BF1FK5EU823394?utm_source=imps.conversionlogix.com&utm_medium=search&utm_campaign=conversionlogix_sl&utm_content=p\\Small dent on the rear right as marked in picture.    ",https://images.craigslist.org/00g0g_9LWLm0Eu44A_600x450.jpg
266,https://seattle.craigslist.org/see/cto/d/kent-2006-honda-civic-ex/6868867778.html,2006 Honda Civic Ex,2006,honda civic ex coupe,honda,civic,6500, google map ,,excellent,,gas,94000,,clean,automatic,coupe,,,26,36,30,"6 Month Warranty Included!! \\Car is amazing. Runs and drives perfect. No issues at all. Been maintained well and taken really good care of, no rips on interior. Great on gas! \\- CLEAN TITLE- \- 94K miles !\\- grey interior \- grey exterior \- Automatic transmission \- Heater/AC \- Tire tread 85%\- Power windows, door locks, etc. \- sunroof \\Excellent condition! \\Asking $6500    ",https://images.craigslist.org/00m0m_2YTI1lIFneb_600x450.jpg
267,https://seattle.craigslist.org/skc/cto/d/snoqualmie-mercedes-ml-in-excellent/6868855061.html,Mercedes ML500 2006 in excellent condition,2006,mercedes ml500,mercedes,ml500,7200, Snoqualmie ,,excellent,4wd,gas,125111,silver,clean,automatic,SUV,full-size,,,,,"I am selling my 2006 AWD Mercedes ML500 that is in excellent condition. Carfax is attached in the photos. Car fax is included in the photos. It runs excellent and has brand new tires, brakes and all service up to date. The car runs perfectly and has been well taken care of for the last 6 years we have owned it. Sad to see it go but we don’t have room for it and need to move on. Has full Navigation and also custom built in front and rear radar detector.  Give me a call or text if you are Interesting in purchasing.    ",https://images.craigslist.org/00505_ik1IV0LFT2E_600x450.jpg
268,https://seattle.craigslist.org/see/cto/d/seattle-2008-mercedes-benz-e350-4matic/6868827149.html,2008 Mercedes Benz E350 4Matic,2008,mercedes benz e350,mercedes,benz,9500, Victoria ,,like new,4wd,gas,46000,grey,clean,automatic,sedan,,6 cylinders,,,,"Selling my 2008 Mercedes E350 4Matic, one owner, 75,000km or 46,000miles. No issues, British Columbia title. No accidents. Can travel to meet buyer. Always a Victoria BC car, car hasn't seen snow. Asking price is in US currency. $9500    ",https://images.craigslist.org/01515_6216OIFQHNq_600x450.jpg
269,https://seattle.craigslist.org/sno/cto/d/seattle-2014-kia-sorento-7-pass/6868786118.html,2014 KIA Sorento 7 pass,2014,kia sorento,kia,sorento,9995, seattle ,5XYKT4A62EG514315,excellent,fwd,gas,113737,grey,clean,automatic,SUV,full-size,4 cylinders,20,26,22,"i have this very nice SUV 2014 KIA Sorento 7 passengers 4 cylinders economy clean title\it have a very nice options back view camera with censers tainted windows with (belt in shade tents on back doors)\black interior HID lights very very reliable with gas , new set of tiers.\i am going to let it go because i got a new car and i do not have more space for it.\i have all document of the oil change and service from KIA.\clean title in hand, the price is $9995 OBO.\contact me on my cellphone  show contact info\ AJ    ",https://images.craigslist.org/00L0L_fDMcgrtgqfZ_600x450.jpg
270,https://seattle.craigslist.org/tac/cto/d/tacoma-2012-scion-xb-wagon/6868574075.html,*2012 SCION XB *WAGON*,2012,scion xb,scion,xb,6350, google map ,,excellent,fwd,gas,105600,white,clean,automatic,sedan,compact,4 cylinders,22,27,24,"For sale is my, 2012 SCION XB , car is in excellent condition, great exterior shape, runs and drives perfect, all maintenance and service done.\\105,620 Miles\\Solid runner, very smooth, and ready to roll! \\Priced well, below others on the market, and going up for quick sale!\\--Automatic transmission\--Great sound system\--Premium cloth seats\-Detailed interior\-Power doors \-so much more, test drive is always free! come check it out.\",https://images.craigslist.org/00K0K_dQbbkXdVDY3_600x450.jpg
